"","baseMean","log2FC_shrunken","lfcSE_shrunken","pvalue","padj"
"ENSGALG00010015759",2782.20283467316,-0.0155512131482507,0.0812785041729459,0.646525612837444,0.929706027784177
"ENSGALG00010015792",1757.85731107303,-0.0391621535777066,0.0887770032613893,0.320575393328509,0.82556204970887
"ENSGALG00010015804",3759.90691388778,0.0137835933793653,0.0888357659587689,0.25362029316481,0.797092349946545
"ENSGALG00010015865",263.549446964937,0.013768240535572,0.0876308449883358,0.451392302872081,0.868358894282517
"ENSGALG00010015879",260.585875435322,0.0511489772331314,0.104471219744045,0.0810282049623779,0.676448584717244
"ENSGALG00010015906",791.093510054275,0.0152303715687901,0.0804047264851108,0.657826452327449,0.932664204918991
"ENSGALG00010015916",157.648298594611,-0.00802770560761244,0.0861319191828235,0.686699414982612,0.938338436050271
"ENSGALG00010015964",835.377989234476,-0.0329901646647841,0.0946150300273595,0.112842576334586,0.714958586321105
"ENSGALG00010016004",179.487793436373,0.00376602952540909,0.0838947599502164,0.881835285624583,0.97713552276658
"ENSGALG00010016049",415.807485840782,-0.0557222116854163,0.0984394541476513,0.168471773478947,0.763446526510218
"ENSGALG00010016066",322.177195805933,-0.0200669620523482,0.0882085824630242,0.37569860472331,0.844303632463165
"ENSGALG00010016159",315.256275337125,-0.00372781313858793,0.087522034877576,0.714793226451738,0.944931967776491
"ENSGALG00010016247",548.871290778852,0.0364691367945245,0.0961527798254793,0.107334447390707,0.708806589953956
"ENSGALG00010016287",250.228866893097,0.00816871830575565,0.0855264971785826,0.716018589780999,0.945064350010846
"ENSGALG00010016339",1034.23009776935,-0.0203089420594865,0.0861336463765636,0.448575978932363,0.866619620418459
"ENSGALG00010016368",415.496987985408,0.0174336273944211,0.0838762960323649,0.579672508088565,0.91067994064763
"ENSGALG00010016387",215.406978721987,-0.0254827068601683,0.091036421819107,0.200878008591519,0.774016323497057
"ENSGALG00010016395",250.768332785889,-0.0114340576168491,0.0887626183638358,0.179153192435995,0.769240693745742
"ENSGALG00010016416",333.916672033895,-0.00661256932186253,0.0795403259534196,0.846950980143991,0.969348444165418
"ENSGALG00010016429",10.2845697699961,-0.0138181915280265,0.0892385747538887,0.12023176592289,NA
"ENSGALG00010016482",1026.69497242753,-0.0242603157465977,0.0918919695189347,0.0897678337116023,0.694324620632813
"ENSGALG00010016548",817.881805096748,-0.00029459197292601,0.0866436977086803,0.980207412751763,0.996257661771447
"ENSGALG00010016561",10.1290695353826,-0.00506099144143209,0.0877220531838271,0.600265943537703,NA
"ENSGALG00010016569",762.905568753756,-0.0221602306554179,0.0857222779547388,0.442855644792946,0.863953534089125
"ENSGALG00010016619",26.8452712873288,-0.012384748974994,0.0882621522574458,0.360823403917785,0.841709962332875
"ENSGALG00010016657",363.77840686958,-0.0210137983831078,0.0885354486184401,0.347584603328505,0.83685284356142
"ENSGALG00010016667",382.12478935099,-0.0425574357508986,0.0959461696785419,0.1742904606257,0.768594707848196
"ENSGALG00010016702",123.669970719162,-0.0099826405136029,0.085694859297683,0.659358599774146,0.932732783811344
"ENSGALG00010016760",15.117989290499,0.000713899309448131,0.0877973248663876,0.917577754974966,0.984103992030185
"ENSGALG00010016783",36.1845522933071,-0.00732845600419914,0.0881965991740919,0.325045576343681,0.828286527981199
"ENSGALG00010016787",1146.78914015991,-0.018891214964462,0.08876283749717,0.335149980893413,0.832930016675375
"ENSGALG00010016832",15599.1875624096,-0.0169907607545022,0.0820290772537947,0.611619133985787,0.919274201528466
"ENSGALG00010016834",900.47901683509,-0.0144517898246558,0.0845190526709837,0.60385320086956,0.918638512701926
"ENSGALG00010016864",98.9196332065964,-0.00731110620153549,0.0869368552286419,0.649439838611177,0.930679286794154
"ENSGALG00010016869",11936.4812063085,0.00288520836265421,0.0836764392461565,0.915809661984809,0.983986108393867
"ENSGALG00010016883",351.087275849696,-0.00542781322443058,0.0843857516657201,0.819697534265145,0.965478120191573
"ENSGALG00010016885",1132.29289667693,-0.0376786383255102,0.0980979774793277,0.0501173905620641,0.628109622492879
"ENSGALG00010016890",1211.98858100293,0.0152379615909322,0.0837599327072794,0.61188599962298,0.919274201528466
"ENSGALG00010016894",1060.5023152157,-0.0404378919775385,0.0865441187283866,0.312819729136894,0.821596310186967
"ENSGALG00010016903",1163.5470634681,0.000912042257350052,0.0828383296066255,0.976818576449093,0.996257661771447
"ENSGALG00010016912",3428.42286958538,0.0602006675179308,0.116909488327247,0.0186690127555001,0.488950561703427
"ENSGALG00010016918",1524.00748286267,0.00525405604584347,0.0782147053687793,0.88654060294637,0.977955910751603
"ENSGALG00010016926",215.959437594666,0.0106260134239071,0.0874963385954205,0.498389016448263,0.887772287279433
"ENSGALG00010016935",76.3743120583893,-0.016509019541963,0.0899050530447699,0.0773645776300155,0.676358734856518
"ENSGALG00010016937",307.925552360312,-0.00399121160128798,0.0838338140793305,0.874002750512193,0.975864006961476
"ENSGALG00010016943",706.559511586788,-0.000500108076495043,0.085238618887771,0.974500884583668,0.996257661771447
"ENSGALG00010016970",1046.28805049609,-0.0408841501766668,0.0936917949048418,0.219790789778941,0.784907463440995
"ENSGALG00010016982",442.378762662145,-0.0131785359089335,0.0853556880271537,0.600531129828246,0.916807933777235
"ENSGALG00010016987",97.5624162806394,0.0158642345407193,0.0894017857547211,0.177926476990808,0.768594707848196
"ENSGALG00010017008",224.098350760006,-0.020723577051204,0.0911205468707089,0.0491599948134086,0.621057846340361
"ENSGALG00010017041",239.650516805256,0.0165735324074535,0.0816188154364892,0.630559235793217,0.925376830138907
"ENSGALG00010017049",313.125480334506,-0.0239927387199807,0.0871437800058587,0.419113304686462,0.86093051180724
"ENSGALG00010017050",268.967634143551,0.0113445114310817,0.0854375821040712,0.639264634032145,0.927453549770952
"ENSGALG00010017055",9.81340163397941,0.00233182259147103,0.0875720794548783,0.809108254642027,NA
"ENSGALG00010017098",926.709018279063,0.0606894903580915,0.0975108465854004,0.157678595502945,0.763075038622699
"ENSGALG00010017110",627.15531474152,0.031916506724922,0.090318975119154,0.279566335484148,0.807354024503176
"ENSGALG00010017119",776.193792758699,0.030085994975743,0.0829549931633528,0.433140432659545,0.86183037583278
"ENSGALG00010017133",821.629366428535,-0.00704449236935009,0.0823270327176575,0.823016160848719,0.966065535167862
"ENSGALG00010017148",59.4476244899388,-0.0181772863126238,0.0899565219841472,0.146917470839469,0.750489734071727
"ENSGALG00010017185",523.323350737757,-0.0059507250243684,0.0812742545265557,0.851479487229565,0.969965322927321
"ENSGALG00010017187",338.01134875016,-0.182615674043674,0.211002136636736,0.0196184539579365,0.500864826197931
"ENSGALG00010017201",242.999988145061,-0.00306966907700002,0.0866027401583931,0.84512875588477,0.969211703268337
"ENSGALG00010017208",35.1582952086808,-0.0337197780377056,0.0955771767319707,0.0768043572919597,0.675792310913374
"ENSGALG00010017248",778.898967058108,-0.0422673603047084,0.0790080497696997,0.345383860977509,0.83685284356142
"ENSGALG00010017252",1195.73064069961,0.00828589479540122,0.0805883406394224,0.807442633792544,0.962790030630433
"ENSGALG00010017283",1830.37365517915,-0.071942658028918,0.12801961512804,0.0292922565396174,0.546162582688801
"ENSGALG00010017284",61.7680577217018,-0.00850324512641334,0.0883787208143909,0.239162462718775,0.789922384521385
"ENSGALG00010017290",801.029472708567,-0.0140724727086237,0.0878440228977537,0.421008678903861,0.861143463475445
"ENSGALG00010017304",61.6880200978539,-0.00158165436971484,0.0869062437721984,0.907442001352199,0.982995288531786
"ENSGALG00010017318",1074.46205217276,-0.0156531717826253,0.0873050885875601,0.462478889401974,0.873600951380426
"ENSGALG00010017340",59.4512849078898,-0.00166036212477343,0.0855896528712727,0.932690222865165,0.987122319733988
"ENSGALG00010017341",585.713137120991,-0.00827591248865346,0.0767255897072822,0.827145485713843,0.966241988824313
"ENSGALG00010017363",86.8957438921662,-0.0221480306119009,0.089372432324418,0.292096585223909,0.810936621076991
"ENSGALG00010017364",985.346362087449,-0.0196601294717232,0.0886750906225528,0.333979166287098,0.832450711607428
"ENSGALG00010017384",859.361651540897,-0.0210714271156644,0.0814285458454149,0.561197207019155,0.905416314368134
"ENSGALG00010017390",252.413400977039,0.0341113397874657,0.0917882868435176,0.240954584184779,0.789978090162161
"ENSGALG00010017428",491.184102508095,-0.0045444229549565,0.0786671194775451,0.896598736964083,0.98010312358023
"ENSGALG00010017435",373.26801063862,-0.0368379883059568,0.0931628492572534,0.210960857228007,0.78023666664863
"ENSGALG00010017439",10.1926145483929,-0.0101843658045274,0.0887187039423547,0.113734487528246,NA
"ENSGALG00010017463",59.54148172852,0.0229516262104698,0.0883638181371233,0.35763844686121,0.840218874600936
"ENSGALG00010017470",4368.20669138222,-0.0280803836589215,0.0904079235894282,0.266410796316772,0.802104152947073
"ENSGALG00010017520",1674.5483172833,0.0382686619372731,0.0802739205611154,0.376791416018592,0.844303632463165
"ENSGALG00010017525",5.87290995764221,0.00638499124320859,0.0882452012139064,0.235381236174258,NA
"ENSGALG00010017543",76.6091810521817,-0.0241170485949515,0.0905969484208238,0.209274485418911,0.77955542158656
"ENSGALG00010017545",1495.90968830921,0.00194395946931708,0.0828380153568912,0.959274548277089,0.994138138901407
"ENSGALG00010017569",88.7736704335237,-0.010445727546162,0.0883510820317238,0.314264720309923,0.821596310186967
"ENSGALG00010017576",103.854431076803,0.0184884961873472,0.0902561895440614,0.101463891885418,0.70392554605871
"ENSGALG00010017583",455.182361773172,0.0207594140761251,0.0880050640646733,0.382530320558912,0.845294221772824
"ENSGALG00010017596",83.4660475486555,-0.0228215458479215,0.089715795098204,0.271966901399638,0.80351549788033
"ENSGALG00010017599",32.7524889509246,-0.00882935438042755,0.0871953668380777,0.577016477273353,0.910349228364212
"ENSGALG00010017610",477.599675384806,0.0226065135230469,0.0855472193152462,0.463689284124579,0.874339403187323
"ENSGALG00010017621",5491.75086298461,-0.0139927173001658,0.0881212397845995,0.385850356217043,0.846396764982221
"ENSGALG00010017628",329.824705827089,0.00476527872041519,0.0827625294559646,0.865314875809458,0.973737145842041
"ENSGALG00010017643",4725.30501244449,-0.0236615647344284,0.0905398715363426,0.213493684002009,0.78023666664863
"ENSGALG00010017673",1181.49584608267,-0.0206415206440518,0.0861103459459859,0.464488455482704,0.874846975325436
"ENSGALG00010017687",450.328151441288,0.0224597505687793,0.0886973119490714,0.33972954236463,0.835781671454747
"ENSGALG00010017701",736.971132813466,-0.0478852146949886,0.0976015901449993,0.169126718134025,0.763446526510218
"ENSGALG00010017703",1190.27071048413,0.00605638250616078,0.0845650256325415,0.803793507499646,0.961686213176302
"ENSGALG00010017732",323.540841632742,-0.0327134819833461,0.0955954537615078,0.0526217604192892,0.634099108819557
"ENSGALG00010017742",77.475823099098,-0.0267298930344498,0.0915299901725684,0.186760889227279,0.772189455186617
"ENSGALG00010017743",14.9397555603995,-0.00681825163764267,0.0880355240082181,0.419554507446044,0.86093051180724
"ENSGALG00010017765",126.243171650577,0.000406043658343414,0.0850989813110906,0.986675032066765,0.99841303908817
"ENSGALG00010017776",496.195878503556,0.040596422047345,0.0996802836206999,0.0506866133535432,0.629198755619051
"ENSGALG00010017779",191.039376787509,-0.0220460860411123,0.0870208551069252,0.418838523342003,0.86093051180724
"ENSGALG00010017810",9802.82398271882,-0.0118347415786341,0.086528189248758,0.567092952943406,0.907713822499693
"ENSGALG00010017816",370.3050484372,0.0239421858233363,0.0911026033720353,0.167699580762406,0.763075038622699
"ENSGALG00010017818",866.563752114369,0.0013523411628479,0.0793575988063418,0.978427239514496,0.996257661771447
"ENSGALG00010017820",1466.81389454872,-0.0100310058026749,0.0879300840329671,0.432990955125924,0.86183037583278
"ENSGALG00010017841",207.694724684291,0.0106990297680558,0.0841925785795563,0.693546214103779,0.938623904512218
"ENSGALG00010017850",202.088915677044,0.0121631120737759,0.086571829972303,0.562184395606626,0.906009881882016
"ENSGALG00010017858",272.695164813613,-0.0592388942735048,0.113025291200887,0.0452699074538643,0.611196347481845
"ENSGALG00010017895",415.764405498402,0.00406083598456146,0.0808530732214564,0.900934568644598,0.980604790238936
"ENSGALG00010017918",509.050004959403,-0.0503133727555001,0.0977461909054273,0.171712645551487,0.76641764448822
"ENSGALG00010017921",157.931018699724,-0.0136859157085918,0.087019293107457,0.503525489058053,0.89035217563704
"ENSGALG00010017933",286.815883191273,-0.034453884983451,0.0937194134418609,0.175654506442801,0.768594707848196
"ENSGALG00010017937",1200.26538081445,-0.00937094272023898,0.087521313154103,0.517794044519549,0.892657584864541
"ENSGALG00010017946",28.5758205270681,-0.0146549774659865,0.0887750512639849,0.282675815758789,0.810030626781344
"ENSGALG00010017954",33.9054428559574,-0.00503075049723776,0.0862763438354838,0.779379175894883,0.959521404311823
"ENSGALG00010017962",486.790006056837,0.0420392611642844,0.0936314510997817,0.213222732188104,0.78023666664863
"ENSGALG00010017976",171.200978181738,0.00376181215122359,0.0825783723259752,0.898056810284036,0.980490220216262
"ENSGALG00010017996",471.203976367226,-0.0128112655737639,0.0796832821466921,0.717621961241664,0.945071609439074
"ENSGALG00010018027",34.5999832024853,-0.0158079664256186,0.0895006333231746,0.147267799740564,0.75097763715845
"ENSGALG00010018032",203.16616740787,-0.0151972069155456,0.0856182303402929,0.554247984889833,0.904127968812497
"ENSGALG00010018043",686.005926469973,0.00214019423823714,0.0787004843846586,0.951534313807111,0.991607953261046
"ENSGALG00010018051",359.492383303904,0.110711273965848,0.199313603404174,0.0156641649599733,0.475362248498658
"ENSGALG00010018064",189.48326289607,-0.00703949071009598,0.0868892963865939,0.665992269320967,0.93475814048587
"ENSGALG00010018081",16.3088522929929,-0.00729042722754245,0.088281997082314,0.252597758176554,0.796433694502019
"ENSGALG00010018091",5.38331753012921,-0.00521339396279809,0.0881432798937367,0.304859479059062,NA
"ENSGALG00010018112",5.49445563962471,0.00776965229508968,0.0882435478677227,0.305619882138444,NA
"ENSGALG00010018121",1753.53899832533,-0.0235814671453928,0.0871752854633363,0.399657566402339,0.852828208352715
"ENSGALG00010018142",276.171021960266,-0.015006479091414,0.076661333552425,0.70565185596663,0.942184269345435
"ENSGALG00010018169",509.566145913722,0.0365333393221335,0.0919829300182433,0.244107545631166,0.790708045157063
"ENSGALG00010018174",192.592894956866,-0.0635279466548603,0.119200552530942,0.0264777895548207,0.538211754539634
"ENSGALG00010018176",245.903500851483,-0.0165919286761496,0.0862861803774515,0.505733511940616,0.891177783431114
"ENSGALG00010018187",13.6418556350025,-0.0232805698830686,0.0916767903282017,0.0800701103854043,0.676448584717244
"ENSGALG00010018189",445.545369481262,0.00506980431121201,0.0769058627670815,0.905119125620685,0.98227774714722
"ENSGALG00010018216",432.361655468351,0.0170717616173175,0.0814196073831867,0.623960825801828,0.922526076292987
"ENSGALG00010018236",75.7867372342604,-0.0469791627920334,0.102463491504311,0.0743235014338028,0.670658739287376
"ENSGALG00010018240",20.2741439541091,-0.00494611949759361,0.087881373820708,0.5427231754255,0.899421728756482
"ENSGALG00010018272",92.7030985650746,-0.00152384433126326,0.0849518376435366,0.943228811490021,0.989307282835915
"ENSGALG00010018277",321.519600826984,-0.0309333678585727,0.086572494069163,0.375209941730363,0.844303632463165
"ENSGALG00010018294",214.978417538984,0.0179465364621352,0.0871052555039655,0.451163805174287,0.868150742406061
"ENSGALG00010018304",36.9287434006791,0.00423503644084473,0.0874702303030053,0.709425766764688,0.942874980613282
"ENSGALG00010018305",13.4017041651249,0.0005185935468084,0.0872239779638644,0.967432735467918,0.99515110737787
"ENSGALG00010018312",2004.12869898053,0.0112216544323361,0.0806018772579367,0.734547627925278,0.949425754722194
"ENSGALG00010018321",54.9888928662786,-0.0110404010101234,0.0887459704451688,0.163772377601441,0.763075038622699
"ENSGALG00010018346",75.1549421679752,-0.0292374156829591,0.0927137644212533,0.150645068990967,0.753998412363276
"ENSGALG00010018348",722.74394436682,0.0253932887084345,0.078616732561642,0.520014319066717,0.892657584864541
"ENSGALG00010018357",41.1806234001604,0.0208402940905135,0.0898221582181107,0.237391844045484,0.789922384521385
"ENSGALG00010018360",259.613164284051,-0.00208838598946089,0.0850351553425148,0.921056176940612,0.985322179060246
"ENSGALG00010018394",570.257068045361,0.163932350883646,0.141982656242963,0.0232143662309916,0.52156480513392
"ENSGALG00010018398",64.7192416987227,-0.035994846142131,0.0975447668108477,0.0366843343347451,0.582600956480171
"ENSGALG00010018400",47.3124452968616,-0.0783745375669094,0.142965386879862,0.00830120209555823,0.402431993017641
"ENSGALG00010018406",129.188218931274,-0.0019381577281107,0.0856071369463797,0.900032231013377,0.980604790238936
"ENSGALG00010018415",514.982284312703,0.017721202757296,0.0889682459202305,0.297865526218457,0.813218310630406
"ENSGALG00010018431",148.653875772779,-0.0181426100378603,0.0902392898242897,0.0867847608975632,0.686064701570786
"ENSGALG00010018432",9.68832084889421,-0.012167726484863,0.0890632230956331,0.0803986729033039,NA
"ENSGALG00010018433",7.31594421626752,-0.00460914329424865,0.0880506485008941,0.417276643967182,NA
"ENSGALG00010018435",51.923270443198,-0.0080558683938105,0.0882874372116113,0.283953848889749,0.810936621076991
"ENSGALG00010018445",75.308329591328,0.0256824836867811,0.0905694511507087,0.240642598040512,0.789978090162161
"ENSGALG00010018449",84.5891710155291,0.00606847193401394,0.0870814770887554,0.683407719067483,0.937307108836343
"ENSGALG00010018462",1315.03289773272,-0.00383801691729918,0.0839253863872051,0.87896153871043,0.976823303216994
"ENSGALG00010018463",68.2196985418192,-0.0224715376251422,0.0915131748740883,0.0677916720427695,0.658112775917291
"ENSGALG00010018473",101.194821584959,0.00634956323929593,0.0844448948823539,0.801191418895214,0.961306536220522
"ENSGALG00010018474",164.015097508208,0.0203619126909786,0.0896786416395156,0.248255123794064,0.793567223866972
"ENSGALG00010018475",28.9720524338481,0.00784890328807718,0.0869487505897069,0.635480856023264,0.926927709234332
"ENSGALG00010018481",6.91884191250676,-0.00205811279369355,0.0877086109642477,0.798656171226203,NA
"ENSGALG00010018486",517.537856062958,-0.0358718172145114,0.0947485173264053,0.151839322887739,0.756868583934453
"ENSGALG00010018488",57.4507608544942,-0.00322650368822217,0.0866735442264527,0.83547558061742,0.967900404926465
"ENSGALG00010018501",239.541884573124,-0.0135640286609983,0.084642277582205,0.636018595316227,0.92722140045287
"ENSGALG00010018551",1533.87609852116,0.0431275220141035,0.078751906323916,0.342867610243006,0.836068889337982
"ENSGALG00010018564",521.588180661085,0.0112714327799259,0.0875831141979721,0.485398194245439,0.88280748355671
"ENSGALG00010018593",611.348289804164,-0.553236354040948,0.20796617166058,0.000325090283956332,0.111001618112669
"ENSGALG00010018619",905.385748048306,0.0228659340852529,0.0749042823482584,0.571810093818517,0.909621753027961
"ENSGALG00010018750",327.423246992307,0.0052779917441892,0.0826778185327859,0.856663669493921,0.971499712086938
"ENSGALG00010018780",188.364043914698,0.0501142581025572,0.107573395939219,0.0207541612857876,0.503537942970271
"ENSGALG00010018806",108.20294074093,-0.0335625557379944,0.0961872959520031,0.0423478988796336,0.599840878419711
"ENSGALG00010018834",2807.0642393727,0.0136908458078579,0.0851323819096112,0.59376160439193,0.913620757700362
"ENSGALG00010018847",135.606243476833,0.000483751047790321,0.0849181271706583,0.984677744155218,0.99761303119076
"ENSGALG00010018876",1665.50217772306,-0.0430206910067498,0.0706086038308541,0.342520481248795,0.836068889337982
"ENSGALG00010018911",882.893516928963,-0.0250878093691686,0.0779590730383208,0.536726090616996,0.896945919184442
"ENSGALG00010018932",125.090507945351,0.0331513905383957,0.0958076497137201,0.0514145999972528,0.630429999309772
"ENSGALG00010018983",270.052253576393,-0.0262026642114287,0.0916404140469165,0.167200769386345,0.763075038622699
"ENSGALG00010018998",1263.55628357194,-0.0128591903014514,0.0836814171621522,0.653319478424145,0.931194367754558
"ENSGALG00010019021",67.0016182156242,-0.00457923553614694,0.0864583688829974,0.791770046809966,0.960235576552064
"ENSGALG00010019025",26.0538825633467,-0.00580045080398431,0.0867418899949681,0.720811367640823,0.946081877373494
"ENSGALG00010019101",355.0747699129,0.0833223836460146,0.100720319777501,0.110634331533131,0.712674387936247
"ENSGALG00010019113",295.539720101479,0.00257681830076667,0.0834419599997699,0.923723648658836,0.985322179060246
"ENSGALG00010019146",650.733302508479,-0.0012495657667243,0.0766299255057549,0.979654576729918,0.996257661771447
"ENSGALG00010019172",519.581085259149,0.0377202321471991,0.0849514119571974,0.346546450879804,0.83685284356142
"ENSGALG00010019204",2015.94307242111,0.0307625108411912,0.0867891730383478,0.36838758067314,0.843033052596283
"ENSGALG00010019209",91.9416251139916,0.0192150164316168,0.087257088725061,0.432873252627856,0.86183037583278
"ENSGALG00010019232",991.547365419422,-0.0700482962822853,0.112045082112701,0.0964748601039647,0.695625373846971
"ENSGALG00010019259",252.419923419754,0.0431236009243722,0.0924355355662891,0.232833304689829,0.788862028265599
"ENSGALG00010019266",38.5483099867461,-0.00917744189765083,0.0867561898502118,0.611881679450639,0.919274201528466
"ENSGALG00010019271",39.5595020371177,-0.0227079354734593,0.091192534220565,0.118929061101416,0.719611078614867
"ENSGALG00010019295",861.580125150936,0.0110870035030429,0.0756058507353646,0.780357971483339,0.959552119857305
"ENSGALG00010019334",505.597016247076,-0.0640654443901622,0.112612688392769,0.077228000477397,0.676358734856518
"ENSGALG00010019335",1323.07860646429,-0.00614302541097604,0.0837922524553906,0.820248430105086,0.965740135416094
"ENSGALG00010019344",161.788362091099,-0.0201475977481068,0.0860482079003941,0.471972388598464,0.878107177386325
"ENSGALG00010019350",584.508261273655,-0.19433967342037,0.25005476885963,0.0165605641563867,0.47658264058752
"ENSGALG00010019371",1526.74391546731,0.05017850540791,0.0980459750988139,0.166759424263329,0.763075038622699
"ENSGALG00010019373",1618.49916552505,0.00772387833354496,0.0825026539185642,0.798893110535142,0.961306536220522
"ENSGALG00010019391",651.59911170944,0.0328515846091164,0.0917655010873077,0.235856157631074,0.788862028265599
"ENSGALG00010019392",345.075563704436,0.0445088224800206,0.102965158827463,0.0290921824486752,0.546162582688801
"ENSGALG00010019422",157.68905878981,-0.00211272720776515,0.0850389094003083,0.924259623735917,0.985322179060246
"ENSGALG00010019430",85.475949165322,-0.886764795680797,0.429308021163163,0.0011465038014147,0.202927830978498
"ENSGALG00010019458",142.181498284992,0.0193011011252525,0.0858826385177246,0.488652766801668,0.884250564977826
"ENSGALG00010019472",208.332006688775,-0.00170471140059554,0.0871455417792756,0.894318275428867,0.979582074558544
"ENSGALG00010019481",837.163943033681,0.00223414648790797,0.0861469640592216,0.891871057362935,0.979271541527302
"ENSGALG00010019483",79.6655060188016,6.6522198338634e-05,0.0866782152285689,0.998720561176841,0.999721895815015
"ENSGALG00010019509",1906.60417101039,0.0132275128919878,0.0885147098052689,0.317500543627396,0.823104717464363
"ENSGALG00010019520",9.17476329306499,-0.0327733772390121,0.0965244457864762,0.00975087413012249,NA
"ENSGALG00010019529",809.263840711251,-0.0268174324971631,0.0908379830051465,0.2288034601035,0.78811405994912
"ENSGALG00010019546",583.909450367752,0.0303617464065468,0.0868199230052558,0.389721014993177,0.847282232507791
"ENSGALG00010019557",30.6482777376606,-0.0168501775920585,0.0888209368883704,0.303484623942897,0.817826496276401
"ENSGALG00010019580",52.6106744935682,-2.22046412217181e-05,0.0873027622279836,0.994697944202393,0.999679410554679
"ENSGALG00010019592",172.7760146269,0.0166337438534863,0.0826874037902489,0.610401248385005,0.919181844137915
"ENSGALG00010019594",13.49971810929,0.000186734161844021,0.0871496084705459,0.988660148062638,0.998940073785523
"ENSGALG00010019613",643.711936927004,-0.0242677834946887,0.0904143572888714,0.233252807714553,0.788862028265599
"ENSGALG00010019617",79.7395351560382,-0.0287200862408605,0.0930543915200446,0.11555930869839,0.719611078614867
"ENSGALG00010019634",65.8910130820159,-0.685773436979449,0.40934209975751,0.00235112463026695,0.262269410334403
"ENSGALG00010019635",195.972347056989,-0.0488334988559034,0.10042371259314,0.127658125297761,0.737033793354217
"ENSGALG00010019646",425.382434997099,0.0209031164453957,0.0877908863513,0.393051332144459,0.848898653041697
"ENSGALG00010019655",346.030425598025,0.0432393433109143,0.090270273652653,0.264914076069306,0.80177920232949
"ENSGALG00010019670",125.545692831588,0.0462431948785204,0.0970554825939406,0.169223490803009,0.763446526510218
"ENSGALG00010019673",950.389999398634,-0.0408548088850635,0.098091294633456,0.118367480920148,0.719611078614867
"ENSGALG00010019680",92.626777290123,-0.00605530468745884,0.086433577691853,0.732930695197028,0.948686242265782
"ENSGALG00010019693",154.945703333027,-0.0368715453467078,0.0957420316130998,0.129082792159792,0.737033793354217
"ENSGALG00010019713",299.704155045485,-0.0911191211950269,0.152369982356894,0.0287776598552354,0.546162582688801
"ENSGALG00010019735",1088.75276303474,-0.0193300358922737,0.090393838600684,0.105508642730746,0.705285441065201
"ENSGALG00010019771",7.89376257905984,-0.0117746085893373,0.088830688229285,0.166239561241786,NA
"ENSGALG00010019800",1406.04109899972,-0.0474368891884991,0.090969660974699,0.24380194887502,0.790708045157063
"ENSGALG00010019801",1838.96271887073,0.00934731277174103,0.0870149222565355,0.589335581944485,0.91307421216581
"ENSGALG00010019816",81.5404354277046,-0.00465268162519968,0.0865842792625704,0.778096990537629,0.959261731824851
"ENSGALG00010019820",156.677922665039,-0.0196011235693497,0.0882234661945785,0.369314119938526,0.843430053693743
"ENSGALG00010019830",323.718930779931,-0.012837079827187,0.088662441644348,0.269828477110745,0.802760457498401
"ENSGALG00010019838",19.7595472059245,0.00411978181654326,0.0875648245090845,0.697880874854512,0.939866933342393
"ENSGALG00010019846",723.568058625258,0.0224349516858894,0.0846960459271211,0.488774109022595,0.884339007543973
"ENSGALG00010019865",100.583952802361,-0.0338395301153793,0.0916771969237457,0.240284090078154,0.789978090162161
"ENSGALG00010019873",2154.11710695823,-0.0101299601428258,0.0815841811786604,0.74960142177364,0.953984615771697
"ENSGALG00010019875",102.00055604837,-0.0104259061194859,0.0876625920662314,0.480132667411165,0.880661728965215
"ENSGALG00010019891",165.872141388022,0.013815583284943,0.0848255625694856,0.614909131535647,0.919754687083786
"ENSGALG00010019896",1437.42670829666,0.00640598712623808,0.085732368565586,0.763972278524895,0.95666319860426
"ENSGALG00010019906",113.269300636693,-0.0116354384926549,0.087460911240276,0.488320512817109,0.884174393875532
"ENSGALG00010019912",15.0156366146468,-0.00388686417780275,0.0875540851454669,0.705059359898501,0.941913001391613
"ENSGALG00010019919",666.271325555307,-0.0218972883810328,0.0879001537900393,0.380396988174816,0.845294221772824
"ENSGALG00010019925",464.180662036705,0.019041926166586,0.0896805159490444,0.225526992517938,0.78574871964747
"ENSGALG00010019931",1292.17190409031,0.0120376300093738,0.0825811300021956,0.700966366065182,0.94118373123473
"ENSGALG00010019934",136.584349002021,0.0148430252117675,0.088001055920431,0.404457482854058,0.853782567822458
"ENSGALG00010019947",153.593474487875,0.00103869564709282,0.0875280024492228,0.918582077105397,0.984459437993697
"ENSGALG00010019954",170.334870059582,-0.00951359639118157,0.0869147171415855,0.576679505577896,0.910349228364212
"ENSGALG00010019967",1757.45353320598,0.0070765214642526,0.0815967022617549,0.724786086629407,0.946310689759762
"ENSGALG00010019994",22.012859357613,0.00764996495834129,0.0875725022014968,0.555079119701087,0.90420799643021
"ENSGALG00010019998",37.2129804125671,0.00942729257404763,0.0882641678121439,0.33696844200049,0.833730476317802
"ENSGALG00010020003",2497.08583628409,-0.0128745387854814,0.0890206764225444,0.146840674772777,0.750489734071727
"ENSGALG00010020008",634.577317772246,0.273601271803771,0.195538212603916,0.00685280947796941,0.379701316586221
"ENSGALG00010020015",403.306001171258,0.0165615077953168,0.0853186983545577,0.544639593731931,0.89963613597134
"ENSGALG00010020018",242.851603409167,-0.00588878173781207,0.0879881418437872,0.454285146198458,0.869580961726212
"ENSGALG00010020037",294.576968524863,-0.00688047794762635,0.0866567053876217,0.69051530370436,0.938343004019409
